2711;Gás de petróleo e outros hidrocarbonetos gasosos.
2712;Vaselina; parafina, cera de petróleo microcristalina, <I>slack wax</I>, ozocerite, cera de linhita, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados.
2713;Coque de petróleo, betume de petróleo e outros resíduos dos óleos de petróleo ou de minerais betuminosos.
2714;Betumes e asfaltos, naturais; xistos e areias betuminosos; asfaltitas e rochas asfálticas.
27150000;Misturas betuminosas à base de asfalto ou de betume naturais, de betume de petróleo, de alcatrão mineral ou de breu de alcatrão mineral (por exemplo, mástiques betuminosas e <I>cut-backs</I>).
27160000;Energia elétrica.
2801;Flúor, cloro, bromo e iodo.
28020000;Enxofre sublimado ou precipitado; enxofre coloidal.
280300;Carbono (negros de fumo e outras formas de carbono não especificadas nem compreendidas noutras posições).
2804;Hidrogênio, gases raros e outros elementos não-metálicos.
2805;Metais alcalinos ou alcalinoterrosos; metais de terras raras, escândio e ítrio, mesmo misturados ou ligados entre si; mercúrio.
2806;Cloreto de hidrogênio (ácido clorídrico); ácido clorossulfúrico.
280700;Ácido sulfúrico; ácido sulfúrico fumante (óleum).
280800;Ácido nítrico; ácidos sulfonítricos.
2809;Pentóxido de difósforo; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não.
281000;Óxidos de boro; ácidos bóricos.
2811;Outros ácidos inorgânicos e outros compostos oxigenados inorgânicos dos elementos não-metálicos.
2812;Halogenetos e oxialogenetos dos elementos não-metálicos.
2813;Sulfetos dos elementos não-metálicos; trissulfeto de fósforo comercial.
2814;Amoníaco anidro ou em solução aquosa (amônia).
2815;Hidróxido de sódio (soda cáustica); hidróxido de potássio (potassa cáustica); peróxidos de sódio ou de potássio.
2816;Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário.
281700;Óxido de zinco; peróxido de zinco.
2818;Corindo artificial, de constituição química definida ou não; óxido de alumínio; hidróxido de alumínio.
2819;Óxidos e hidróxidos de cromo.
2820;Óxidos de manganês.
2821;Óxidos e hidróxidos de ferro; terras corantes que contenham, em peso, 70 % ou mais de ferro combinado, expresso em Fe<SUB>2</SUB>O<SUB>3</SUB>.
282200;Óxidos e hidróxidos de cobalto; óxidos de cobalto comerciais.
282300;Óxidos de titânio.
2824;Óxidos de chumbo; mínio (zarcão) e mínio-laranja (<I>mine-orange</I>).
2825;Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais.
2826;Fluoretos; fluorossilicatos, fluoraluminatos e outros sais complexos de flúor.
2827;Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos.
2828;Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.
2829;Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos.
2830;Sulfetos; polissulfetos, de constituição química definida ou não.
2831;Ditionitos e sulfoxilatos.
2832;Sulfitos; tiossulfatos.
2833;Sulfatos; alumes; peroxossulfatos (persulfatos).
2834;Nitritos; nitratos.
2835;Fosfinatos (hipofosfitos), fosfonatos (fosfitos) e fosfatos; polifosfatos de constituição química definida ou não.
2836;Carbonatos; peroxocarbonatos (percarbonatos); carbonato de amônio comercial que contenha carbamato de amônio.
2837;Cianetos, oxicianetos e cianetos complexos.
2839;Silicatos; silicatos dos metais alcalinos comerciais.
2840;Boratos; peroxoboratos (perboratos).
2841;Sais dos ácidos oxometálicos ou peroxometálicos.
2842;Outros sais dos ácidos ou peroxoácidos inorgânicos (incluindo os aluminossilicatos de constituição química definida ou não), exceto as azidas.
2843;Metais preciosos no estado coloidal; compostos inorgânicos ou orgânicos de metais preciosos, de constituição química definida ou não; amálgamas de metais preciosos.
2844;Elementos químicos radioativos e isótopos radioativos (incluindo os elementos químicos e isótopos físseis (cindíveis) ou férteis), e seus compostos; misturas e resíduos que contenham esses produtos.
2845;Isótopos não incluídos na posição 28.44; seus compostos, inorgânicos ou orgânicos, de constituição química definida ou não.
2846;Compostos, inorgânicos ou orgânicos, dos metais das terras raras, de ítrio ou de escândio ou das misturas destes metais.
28470000;Peróxido de hidrogênio (água oxigenada), mesmo solidificado com ureia.
2849;Carbonetos de constituição química definida ou não.
285000;Hidretos, nitretos, azidas, silicietos e boretos, de constituição química definida ou não, exceto os compostos que constituam igualmente carbonetos da posição 28.49.
2852;Compostos, inorgânicos ou orgânicos, de mercúrio, de constituição química definida ou não, exceto as amálgamas.
2853;Fosfetos, de constituição química definida ou não, exceto ferrofósforos; outros compostos inorgânicos (incluindo as águas destiladas ou de condutibilidade e águas de igual grau de pureza); ar líquido (incluindo o ar líquido cujos gases raros foram eliminados); ar comprimido; amálgamas, exceto de metais preciosos.
2901;Hidrocarbonetos acíclicos.
2902;Hidrocarbonetos cíclicos.
2903;Derivados halogenados dos hidrocarbonetos.
2904;Derivados sulfonados, nitrados ou nitrosados dos hidrocarbonetos, mesmo halogenados.
2905;Álcoois acíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2906;Álcoois cíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2907;Fenóis; fenóis-álcoois.
2908;Derivados halogenados, sulfonados, nitrados ou nitrosados dos fenóis ou dos fenóis-álcoois.
2909;Éteres, éteres-álcoois, éteres-fenóis, éteres-álcoois-fenóis, peróxidos de álcoois, peróxidos de éteres, peróxidos de cetonas (de constituição química definida ou não), e seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2910;Epóxidos, epoxiálcoois, epoxifenóis e epoxiéteres, com três átomos no ciclo, e seus derivados halogenados, sulfonados, nitrados ou nitrosados.
291100;Acetais e hemiacetais, mesmo que contenham outras funções oxigenadas, e seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2912;Aldeídos, mesmo que contenham outras funções oxigenadas; polímeros cíclicos dos aldeídos; paraformaldeído.
291300;Derivados halogenados, sulfonados, nitrados ou nitrosados dos produtos da posição 29.12.
2914;Cetonas e quinonas, mesmo que contenham outras funções oxigenadas, e seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2915;Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2916;Ácidos monocarboxílicos acíclicos não saturados e ácidos monocarboxílicos cíclicos, seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2917;Ácidos policarboxílicos, seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2918;Ácidos carboxílicos que contenham funções oxigenadas suplementares e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2919;Ésteres fosfóricos e seus sais, incluindo os lactofosfatos; seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2920;Ésteres dos outros ácidos inorgânicos de não-metais (exceto os ésteres de halogenetos de hidrogênio) e seus sais; seus derivados halogenados, sulfonados, nitrados ou nitrosados.
2921;Compostos de função amina.
2922;Compostos aminados de funções oxigenadas.
2923;Sais e hidróxidos de amônio quaternários; lecitinas e outros fosfoaminolipídios, de constituição química definida ou não.
2924;Compostos de função carboxiamida; compostos de função amida do ácido carbônico.
2925;Compostos de função carboxiimida (incluindo a sacarina e seus sais) ou de função imina.
2926;Compostos de função nitrila.
292700;Compostos diazóicos, azóicos ou azóxicos.
292800;Derivados orgânicos da hidrazina e da hidroxilamina.
2929;Compostos de outras funções nitrogenadas (azotadas).
2930;Tiocompostos orgânicos.
2931;Outros compostos organo-inorgânicos.
2932;Compostos heterocíclicos exclusivamente de heteroátomo(s) de oxigênio.
2933;Compostos heterocíclicos exclusivamente de heteroátomo(s) de nitrogênio (azoto).
2934;Ácidos nucleicos e seus sais, de constituição química definida ou não; outros compostos heterocíclicos.
2935;Sulfonamidas.
2936;Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluindo os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções.
2937;Hormônios, prostaglandinas, tromboxanas e leucotrienos, naturais ou reproduzidos por síntese; seus derivados e análogos estruturais, incluindo os polipeptídios de cadeia modificada, utilizados principalmente como hormônios.
2938;Heterosídios, naturais ou reproduzidos por síntese, seus sais, éteres, ésteres e outros derivados.
2939;Alcaloides, naturais ou reproduzidos por síntese, seus sais, éteres, ésteres e outros derivados.
294000;Açúcares quimicamente puros, exceto sacarose, lactose, maltose, glicose e frutose (levulose); éteres, acetais e ésteres de açúcares, e seus sais, exceto os produtos das posições 29.37, 29.38 ou 29.39.
2941;Antibióticos.
29420000;Outros compostos orgânicos.
3001;Glândulas e outros órgãos para usos opoterápicos, dessecados, mesmo em pó; extratos de glândulas ou de outros órgãos ou das suas secreções, para usos opoterápicos; heparina e seus sais; outras substâncias humanas ou animais preparadas para fins terapêuticos ou profiláticos, não especificadas nem compreendidas noutras posições.
3002;Sangue humano; sangue animal preparado para usos terapêuticos, profiláticos ou de diagnóstico; antissoros, outras frações do sangue e produtos imunológicos, mesmo modificados ou obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (exceto leveduras) e produtos semelhantes.
3003;Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados entre si, preparados para fins terapêuticos ou profiláticos, mas não apresentados em doses nem acondicionados para venda a retalho.
3004;Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profiláticos, apresentados em doses (incluindo os destinados a serem administrados por via percutânea) ou acondicionados para venda a retalho.
3005;Pastas (<I>ouates</I>), gazes, ataduras e artigos análogos (por exemplo, curativos (pensos), esparadrapos, sinapismos), impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos, odontológicos ou veterinários.
3006;Preparações e artigos farmacêuticos indicados na Nota 4 deste Capítulo.
31010000;Adubos (fertilizantes) de origem animal ou vegetal, mesmo misturados entre si ou tratados quimicamente; adubos (fertilizantes) resultantes da mistura ou do tratamento químico de produtos de origem animal ou vegetal.
3102;Adubos (fertilizantes) minerais ou químicos, nitrogenados (azotados).
3103;Adubos (fertilizantes) minerais ou químicos, fosfatados.
3104;Adubos (fertilizantes) minerais ou químicos, potássicos.
3105;Adubos (fertilizantes) minerais ou químicos, que contenham dois ou três dos seguintes elementos fertilizantes: nitrogênio (azoto), fósforo e potássio; outros adubos (fertilizantes); produtos do presente Capítulo apresentados em tabletes ou formas semelhantes, ou ainda em embalagens de peso bruto não superior a 10 kg.
3201;Extratos tanantes de origem vegetal; taninos e seus sais, éteres, ésteres e outros derivados.
3202;Produtos tanantes orgânicos sintéticos; produtos tanantes inorgânicos; preparações tanantes, mesmo que contenham produtos tanantes naturais; preparações enzimáticas para a pré-curtimenta.
320300;Matérias corantes de origem vegetal ou animal (incluindo os extratos tintoriais, mas excluindo os negros de origem animal), mesmo de constituição química definida; preparações indicadas na Nota 3 do presente Capítulo, à base de matérias corantes de origem vegetal ou animal.
3204;Matérias corantes orgânicas sintéticas, mesmo de constituição química definida; preparações indicadas na Nota 3 do presente Capítulo, à base de matérias corantes orgânicas sintéticas; produtos orgânicos sintéticos do tipo utilizado como agentes de avivamento fluorescentes ou como luminóforos, mesmo de constituição química definida.
32050000;Lacas corantes; preparações indicadas na Nota 3 do presente Capítulo, à base de lacas corantes.
3206;Outras matérias corantes; preparações indicadas na Nota 3 do presente Capítulo, exceto das posições 32.03, 32.04 ou 32.05; produtos inorgânicos do tipo utilizado como luminóforos, mesmo de constituição química definida.
3207;Pigmentos, opacificantes e cores preparados, composições vitrificáveis, engobos, polimentos (esmaltes metálicos*) líquidos e preparações semelhantes, do tipo utilizado nas indústrias da cerâmica, do esmalte e do vidro; fritas de vidro e outros vidros, em pó, em grânulos, em lamelas ou em flocos.
3208;Tintas e vernizes, à base de polímeros sintéticos ou de polímeros naturais modificados, dispersos ou dissolvidos em meio não aquoso; soluções definidas na Nota 4 do presente Capítulo.
3209;Tintas e vernizes, à base de polímeros sintéticos ou de polímeros naturais modificados, dispersos ou dissolvidos num meio aquoso.
321000;Outras tintas e vernizes; pigmentos de água preparados, do tipo utilizado para acabamento de couros.
32110000;Secantes preparados.
3212;Pigmentos (incluindo os pós e flocos metálicos) dispersos em meios não aquosos, no estado líquido ou pastoso, do tipo utilizado na fabricação de tintas; folhas para marcar a ferro; tinturas e outras matérias corantes apresentadas em formas próprias ou em embalagens para venda a retalho.
3213;Cores para pintura artística, atividades educativas, pintura de tabuletas, modificação de tonalidades, recreação e cores semelhantes, em pastilhas, tubos, potes, frascos, godês ou acondicionamentos semelhantes.
3214;Mástique de vidraceiro, cimentos de resina e outras mástiques; indutos utilizados em pintura; indutos não refratários do tipo utilizado em alvenaria.
3215;Tintas de impressão, tintas de escrever ou de desenhar e outras tintas, mesmo concentradas ou no estado sólido.
3301;Óleos essenciais (desterpenados ou não), incluindo os chamados "concretos" ou "absolutos"; resinoides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais.
3302;Misturas de substâncias odoríferas e misturas (incluindo as soluções alcoólicas) à base de uma ou mais destas substâncias, do tipo utilizado como matérias básicas para a indústria; outras preparações à base de substâncias odoríferas, do tipo utilizado para a fabricação de bebidas.
330300;Perfumes e águas-de-colônia.
3304;Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros.
3305;Preparações capilares.
3306;Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho.
3307;Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes.
3401;Sabões; produtos e preparações orgânicos tensoativos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo que contenham sabão; produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo que contenham sabão; papel, pastas (<I>ouates</I>), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes.
3402;Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01.
3403;Preparações lubrificantes (incluindo os óleos de corte, as preparações antiaderentes de porcas e parafusos, as preparações antiferrugem ou anticorrosão e as preparações para desmoldagem, à base de lubrificantes) e preparações do tipo utilizado para lubrificar e amaciar matérias têxteis, para untar couros, peles com pelo e outras matérias, exceto as que contenham, como constituintes de base, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos.
3404;Ceras artificiais e ceras preparadas.
3405;Pomadas e cremes para calçado, encáusticas, preparações para dar brilho a pinturas de carroçarias, vidros ou metais, pastas e pós para arear e preparações semelhantes (mesmo apresentados em papel, pastas (<I>ouates</I>), feltros, falsos tecidos, plástico alveolar ou borracha alveolar, impregnados, revestidos ou recobertos daquelas preparações), com exclusão das ceras da posição 34.04.
34060000;Velas, pavios, círios e artigos semelhantes.
340700;Massas ou pastas para modelar, incluindo as próprias para recreação de crianças; "ceras para dentistas" apresentadas em sortidos, em embalagens para venda a retalho ou em placas, ferraduras, varetas ou formas semelhantes; outras composições para dentistas à base de gesso.
3501;Caseínas, caseinatos e outros derivados das caseínas; colas de caseína.
3502;Albuminas (incluindo os concentrados de várias proteínas de soro de leite, que contenham, em peso, calculado sobre a matéria seca, mais de 80 % de proteínas de soro de leite), albuminatos e outros derivados das albuminas.
350300;Gelatinas (incluindo as apresentadas em folhas de forma quadrada ou retangular, mesmo trabalhadas na superfície ou coradas) e seus derivados; ictiocola; outras colas de origem animal, exceto colas de caseína da posição 35.01.
350400;Peptonas e seus derivados; outras matérias proteicas e seus derivados, não especificados nem compreendidos noutras posições; pó de peles, tratado ou não pelo cromo.
3505;Dextrina e outros amidos e féculas modificados (por exemplo, amidos e féculas pré-gelatinizados ou esterificados); colas à base de amidos ou de féculas, de dextrina ou de outros amidos ou féculas modificados.
3506;Colas e outros adesivos preparados, não especificados nem compreendidos noutras posições; produtos de qualquer espécie utilizados como colas ou adesivos, acondicionados para venda a retalho como colas ou adesivos, de peso líquido não superior a 1 kg.
3507;Enzimas; enzimas preparadas não especificadas nem compreendidas noutras posições.
36010000;Pólvoras propulsivas.
36020000;Explosivos preparados, exceto pólvoras propulsivas.
360300;Estopins e rastilhos, de segurança; cordéis (cordões) detonantes; escorvas e cápsulas fulminantes; inflamadores; detonadores elétricos.
3604;Fogos de artifício, foguetes de sinalização ou contra o granizo e semelhantes, bombas, petardos e outros artigos de pirotecnia.
36050000;Fósforos, exceto os artigos de pirotecnia da posição 36.04.
3606;Ferrocério e outras ligas pirofóricas, sob quaisquer formas; artigos de matérias inflamáveis indicados na Nota 2 do presente Capítulo.
3701;Chapas e filmes planos, fotográficos, sensibilizados, não impressionados, de matérias diferentes do papel, do cartão ou dos têxteis; filmes fotográficos planos, de revelação e cópia instantâneas, sensibilizados, não impressionados, mesmo em cartuchos.
3702;Filmes fotográficos sensibilizados, não impressionados, em rolos, de matérias diferentes do papel, do cartão ou dos têxteis; filmes fotográficos de revelação e cópia instantâneas, em rolos, sensibilizados, não impressionados.
3703;Papéis, cartões e têxteis, fotográficos, sensibilizados, não impressionados.
37040000;Chapas, filmes, papéis, cartões e têxteis, fotográficos, impressionados, mas não revelados.
370500;Chapas e filmes, fotográficos, impressionados e revelados, exceto os filmes cinematográficos.
3706;Filmes cinematográficos impressionados e revelados, que contenham ou não gravação de som ou que contenham apenas gravação de som.
3707;Preparações químicas para usos fotográficos, exceto vernizes, colas, adesivos e preparações semelhantes; produtos não misturados, quer doseados tendo em vista usos fotográficos, quer acondicionados para venda a retalho para esses mesmos usos e prontos para utilização.
3801;Grafita artificial; grafita coloidal ou semicoloidal; preparações à base de grafita ou de outros carbonos, em pastas, blocos, lamelas ou outros produtos intermediários.
3802;Carvões ativados; matérias minerais naturais ativadas; negros de origem animal, incluindo o negro animal esgotado.
380300;<I>Tall oil</I>, mesmo refinado.
380400;Lixívias residuais da fabricação das pastas de celulose, mesmo concentradas, desaçucaradas ou tratadas quimicamente, incluindo os lignossulfonatos, mas excluindo o <I>tall oil</I> da posição 38.03.
3805;Essências de terebintina, de pinheiro ou provenientes da fabricação da pasta de papel ao sulfato e outras essências terpênicas provenientes da destilação ou de outros tratamentos das madeiras de coníferas; dipenteno em bruto; essência proveniente da fabricação da pasta de papel ao bissulfito e outros paracimenos em bruto; óleo de pinho que contenha alfa-terpineol como constituinte principal.
3806;Colofônias e ácidos resínicos, e seus derivados; essência de colofônia e óleos de colofônia; gomas fundidas.
38070000;Alcatrões de madeira; óleos de alcatrão de madeira; creosoto de madeira; metileno; breu (pez) vegetal; breu (pez) para a indústria da cerveja e preparações semelhantes à base de colofônias, de ácidos resínicos ou de breu (pez) vegetal.
3808;Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma de artigos, tais como fitas, mechas e velas sulfuradas e papel mata-moscas.
3809;Agentes de apresto ou de acabamento, aceleradores de tingimento ou de fixação de matérias corantes e outros produtos e preparações (por exemplo, aprestos preparados e preparações mordentes) do tipo utilizado na indústria têxtil, na indústria do papel, na indústria do couro ou em indústrias semelhantes, não especificados nem compreendidos noutras posições.
3810;Preparações para decapagem de metais; fluxos para soldar e outras preparações auxiliares para soldar metais; pastas e pós para soldar, compostos de metal e de outras matérias; preparações do tipo utilizado para enchimento ou revestimento de eletrodos ou de varetas para soldar.
3811;Preparações antidetonantes, inibidores de oxidação, aditivos peptizantes, beneficiadores de viscosidade, aditivos anticorrosivos e outros aditivos preparados, para óleos minerais (incluindo a gasolina) ou para outros líquidos utilizados para os mesmos fins que os óleos minerais.
3812;Preparações denominadas "aceleradores de vulcanização"; plastificantes compostos para borracha ou plástico, não especificados nem compreendidos noutras posições; preparações antioxidantes e outros estabilizadores compostos, para borracha ou plástico.
381300;Composições e cargas para aparelhos extintores; granadas e bombas extintoras.
381400;Solventes e diluentes orgânicos compostos, não especificados nem compreendidos noutras posições; preparações concebidas para remover tintas ou vernizes.
3815;Iniciadores de reação, aceleradores de reação e preparações catalíticas, não especificados nem compreendidos noutras posições.
381600;Cimentos, argamassas, concretos (betões*) e composições semelhantes, refratários, exceto os produtos da posição 38.01.
381700;Misturas de alquilbenzenos ou de alquilnaftalenos, exceto as das posições 27.07 ou 29.02.
381800;Elementos químicos dopados, próprios para utilização em eletrônica, em forma de discos, <I>wafers</I> ou formas análogas; compostos químicos dopados, próprios para utilização em eletrônica.
38190000;Fluidos para freios (travões) hidráulicos e outros líquidos preparados para transmissões hidráulicas, que não contenham óleos de petróleo nem de minerais betuminosos, ou que os contenham em proporção inferior a 70 %, em peso.
38200000;Preparações anticongelantes e líquidos preparados para descongelamento.
38210000;Meios de cultura preparados para o desenvolvimento e a manutenção de microrganismos (incluindo os vírus e os organismos similares) ou de células vegetais, humanas ou animais.
382200;Reagentes de diagnóstico ou de laboratório em qualquer suporte e reagentes de diagnóstico ou de laboratório preparados, mesmo apresentados num suporte, exceto os das posições 30.02 ou 30.06; materiais de referência certificados.
3823;Ácidos graxos (gordos) monocarboxílicos industriais; óleos ácidos de refinação; álcoois graxos (gordos) industriais.
3824;Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluindo os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras posições.
3825;Produtos residuais das indústrias químicas ou das indústrias conexas, não especificados nem compreendidos noutras posições; resíduos municipais; lamas de tratamento de esgotos (lamas de depuração*); outros resíduos mencionados na Nota 6 deste Capítulo.
38260000;Biodiesel e suas misturas, que não contenham ou que contenham menos de 70 %, em peso, de óleos de petróleo ou de óleos minerais betuminosos.
3901;Polímeros de etileno, em formas primárias.
3902;Polímeros de propileno ou de outras olefinas, em formas primárias.
3903;Polímeros de estireno, em formas primárias.
3904;Polímeros de cloreto de vinila ou de outras olefinas halogenadas, em formas primárias.
3905;Polímeros de acetato de vinila ou de outros ésteres de vinila, em formas primárias; outros polímeros de vinila, em formas primárias.
3906;Polímeros acrílicos, em formas primárias.
3907;Poliacetais, outros poliéteres e resinas epóxidas, em formas primárias; policarbonatos, resinas alquídicas, poliésteres alílicos e outros poliésteres, em formas primárias.
3908;Poliamidas em formas primárias.
3909;Resinas amínicas, resinas fenólicas e poliuretanos, em formas primárias.
391000;Silicones em formas primárias.
3911;Resinas de petróleo, resinas de cumarona-indeno, politerpenos, polissulfetos, polissulfonas e outros produtos mencionados na Nota 3 do presente Capítulo, não especificados nem compreendidos noutras posições, em formas primárias.
3912;Celulose e seus derivados químicos, não especificados nem compreendidos noutras posições, em formas primárias.
3913;Polímeros naturais (ácido algínico, por exemplo) e polímeros naturais modificados (por exemplo, proteínas endurecidas, derivados químicos da borracha natural), não especificados nem compreendidos noutras posições, em formas primárias.
391400;Permutadores de íons à base de polímeros das posições 39.01 a 39.13, em formas primárias.
3915;Desperdícios, resíduos e aparas, de plástico.
3916;Monofilamentos cuja maior dimensão da seção transversal seja superior a 1 mm (monofios), varas, bastões e perfis, mesmo trabalhados à superfície, mas não trabalhados de outro modo, de plástico.
3917;Tubos e seus acessórios (por exemplo, juntas, cotovelos, flanges, uniões), de plástico.
3918;Revestimentos de pisos (pavimentos), de plástico, mesmo auto-adesivos, em rolos ou em forma de ladrilhos ou de mosaicos; revestimentos de paredes ou de tetos, de plástico, definidos na Nota 9 do presente Capítulo.
3919;Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos.
3920;Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas de forma semelhante a outras matérias.
3921;Outras chapas, folhas, películas, tiras e lâminas, de plástico.
3922;Banheiras, boxes para chuveiros (polibãs*), pias, lavatórios, bidés, sanitários e seus assentos e tampas, caixas de descarga (autoclismos*) e artigos semelhantes para usos sanitários ou higiênicos, de plástico.
3923;Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico.
3924;Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de plástico.
3925;Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições.
3926;Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14.
4001;Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.
4002;Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.
40030000;Borracha regenerada, em formas primárias ou em chapas, folhas ou tiras.
40040000;Desperdícios, resíduos e aparas, de borracha não endurecida, mesmo reduzidos a pó ou a grânulos.
4005;Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras.
4006;Outras formas (por exemplo, varetas, tubos, perfis) e artigos (por exemplo, discos, arruelas (anilhas)), de borracha não vulcanizada.
400700;Fios e cordas, de borracha vulcanizada.
4008;Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida.
4009;Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões).
4010;Correias transportadoras ou de transmissão, de borracha vulcanizada.
4011;Pneumáticos novos, de borracha.
4012;Pneumáticos recauchutados ou usados, de borracha; pneus maciços ou ocos, bandas de rodagem para pneumáticos e <I>flaps</I>, de borracha.
4013;Câmaras de ar de borracha.
4014;Artigos de higiene ou de farmácia (incluindo as chupetas), de borracha vulcanizada não endurecida, mesmo com partes de borracha endurecida.
4015;Vestuário e seus acessórios (incluindo as luvas, mitenes e semelhantes), de borracha vulcanizada não endurecida, para quaisquer usos.
4016;Outras obras de borracha vulcanizada não endurecida.
40170000;Borracha endurecida (ebonite, por exemplo) sob qualquer forma, incluindo os desperdícios e resíduos; obras de borracha endurecida.
4101;Couros e peles em bruto de bovinos (incluindo os búfalos) ou de equídeos (frescos ou salgados, secos, tratados pela cal, piquelados ou conservados de outro modo, mas não curtidos, nem apergaminhados, nem preparados de outro modo), mesmo depilados ou divididos.
4102;Peles em bruto de ovinos (frescas ou salgadas, secas, tratadas pela cal, piqueladas ou conservadas de outro modo, mas não curtidas, nem apergaminhadas, nem preparadas de outro modo), mesmo depiladas ou divididas, com exceção das excluídas pela Nota 1 c) do presente Capítulo.
4103;Outros couros e peles em bruto (frescos ou salgados, secos, tratados pela cal, piquelados ou conservados de outro modo, mas não curtidos, nem apergaminhados, nem preparados de outro modo), mesmo depilados ou divididos, com exceção dos excluídos pelas Notas 1 b) ou 1 c) do presente Capítulo.
4104;Couros e peles curtidos ou <I>crust</I>, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo.
4105;Peles curtidas ou <I>crust</I> de ovinos, depiladas, mesmo divididas, mas não preparadas de outro modo.
